manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
378,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
379,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
380,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
381,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
382,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
383,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
384,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
385,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
386,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
387,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
388,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
389,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
390,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
391,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
392,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
393,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
394,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
395,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
396,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
397,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
398,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
399,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
400,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
401,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
402,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
403,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
404,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
405,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
406,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
407,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
408,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
409,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
410,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
411,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
412,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
413,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
414,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
415,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
416,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
417,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
418,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
419,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,ja,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
420,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
421,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
422,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
423,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
424,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
425,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
426,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
427,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
428,iceccme2026_secondary_persona_v1,google/gemini-2.5-pro,openrouter,en,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
