manifest_row,run_id,design_id,created_at_utc,model_id,provider,route,benchmark_id,item_id,source_url,license_or_reuse_note,prompt_text,answer_key,native_metric,temperature,top_p,max_completion_tokens,prompt_version,response_schema,schema_version,git_commit,reasoning_json,config_sha256,model_panel_sha256,curated_items_sha256,response_schema_sha256
87,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_ea_en,emobench_ea_en_q004,https://github.com/Sahandfer/EmoBench/blob/master/data/EA.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Mike's teenage son was caught yesterday stealing videogames from the local store.
Subject: Mike
Choose the most emotionally intelligent action or response.
Choices:
- Pay the owner, hoping it's a one-time mistake
- Arrange a meeting with the store owner for his son to apologize
- Call the police to report his son's actions
- Ground his son without discussing the issue.

Return the answer field as exactly one choice string from the list.",Arrange a meeting with the store owner for his son to apologize,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
88,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_ea_en,emobench_ea_en_q005,https://github.com/Sahandfer/EmoBench/blob/master/data/EA.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Samantha's teenage daughter recently started hanging out with a group of friends who she believes are a bad influence.
Subject: Samantha
Choose the most emotionally intelligent action or response.
Choices:
- Forbid her from seeing these friends
- Personally meet and talk to her friends
- Discuss her concerns with her daughter
- Invite these friends over to their house

Return the answer field as exactly one choice string from the list.",Discuss her concerns with her daughter,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
89,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_ea_en,emobench_ea_en_q006,https://github.com/Sahandfer/EmoBench/blob/master/data/EA.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Robert had an old red t-shirt that he wanted to throw out. One day, his friend Andrew, asked to borrow the t-shirt for a party. The next day, Andrew came to Robert and apologetically told him that he lost the T-shirt.
Subject: Robert
Choose the most emotionally intelligent action or response.
Choices:
- Express forgiveness and understanding
- Request a replacement of similar value or style
- Mention that it's okay as the t-shirt didn't have any value to him
- Choose not to lend anything to Andrew in the future

Return the answer field as exactly one choice string from the list.",Mention that it's okay as the t-shirt didn't have any value to him,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
90,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q001,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Dorea was trying to cook a Baklava. When she took it out of the oven, the Baklava was ruined as the bread was not crispy, and the filling was bursting all over the pan. At that moment, her daughter came home and noticed her mom's fresh yet ruined Baklava. She tasted it and gave a thumbs-up to her mother.
Subject: Dorea
Choose the best emotion label for the subject.
Choices:
- Delight
- Anger
- Embarrassment
- Hopeless
- Pride
- Disappointment

Return the answer field as exactly one choice string from the list.",Delight,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
91,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q002,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Simon, an amateur painter, had been working on a portrait of his deceased pet for over a week. After he finally completed it, he stepped back and immediately noticed that he had painted the wrong color for his pet's fur. Just then, his wife saw it and exclaimed, ""That's exactly how I remember him!""
Subject: Simon
Choose the best emotion label for the subject.
Choices:
- Delight
- Anger
- Embarrassment
- Hopeless
- Pride
- Disappointment

Return the answer field as exactly one choice string from the list.",Delight,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
92,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q003,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: After weeks of hard work and determination, Andy was finally able to open his art exhibition and display his portraits. While he invited all of the people at work, none of them showed up. As he was packing up to leave, his boss showed up, pointed to his painting, and praised his skills.
Subject: Andy
Choose the best emotion label for the subject.
Choices:
- Gratitude & Anger
- Embarrassment & Joy
- Sadness & Anger
- Gratitude & Joy
- Embarrassment & Sadness
- Embarrassment & Anger

Return the answer field as exactly one choice string from the list.",Gratitude & Joy,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
93,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q004,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Albert and his dad made a deal. If Albert managed to graduate, being in the top 5 in the school, his dad would buy him a new laptop. If Albert lost, then he would not get anything. During the announcement, Albert fell short of the list and was ranked 6. The next day, they found out that one of the top 5 contestants had cheated and was disqualified.
Subject: Albert
Choose the best emotion label for the subject.
Choices:
- Jealousy
- Embarrassment
- Nervousness
- Delight
- Disapproval
- Guilt

Return the answer field as exactly one choice string from the list.",Delight,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
94,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q005,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: Momo loved dancing and used it as an escape from her stressful life. Today, her client refused her work multiple times which resulted in her being reprimanded by her boss. Arriving at the dance studio, she put her bag down and screamed before starting to dance. After she finished dancing, Momo closed her eyes and nodded to herself in the mirror.
Subject: Momo
Choose the best emotion label for the subject.
Choices:
- Relief
- Sadness
- Anger
- Hopeless
- Amusement
- Guilt

Return the answer field as exactly one choice string from the list.",Relief,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
95,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,x-ai/grok-4.20,openrouter,openrouter,emobench_eu_en,emobench_eu_en_q006,https://github.com/Sahandfer/EmoBench/blob/master/data/EU.jsonl,MIT license in https://github.com/Sahandfer/EmoBench/blob/master/LICENSE; curated from official EmoBench public data.,"Scenario: On his way to work, Andre was stuck in traffic when a person started shouting at him for being a bad driver. Once he came out of the car to confront that person, he realized it was his dad.
Subject: Andre
Choose the best emotion label for the subject.
Choices:
- Disapproval
- Amusement
- Annoyance
- Nervousness
- Fear
- Unbothered

Return the answer field as exactly one choice string from the list.",Amusement,exact_match,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""effort"": ""none"", ""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
96,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,deepseek/deepseek-v3.2,openrouter,openrouter,eq_bench_v2,eqbench_v2_q001,https://github.com/EQ-bench/EQ-Bench/blob/main_v2_4/data/eq_bench_v2_questions_171.json,MIT license in https://github.com/EQ-bench/EQ-Bench/blob/main_v2_4/LICENSE; curated from EQ-Bench v2 public question data.,"Your task is to predict the likely emotional responses of a character in this dialogue:

Robert: Claudia, you've always been the idealist. But let's be practical for once, shall we?
Claudia: Practicality, according to you, means bulldozing everything in sight.
Robert: It's called progress, Claudia. It's how the world works.
Claudia: Not my world, Robert.
Robert: Your world? You mean this...this sanctuary of yours?
Claudia: It's more than a sanctuary. It's a testament to our parents' love for nature.
[End dialogue]

At the end of this dialogue, Robert would feel...
Remorseful
Indifferent
Affectionate
Annoyed

Give each listed emotion an integer score from 0 to 10 for likely intensity. Return the answer field only as semicolon-separated scores in this exact order: Remorseful: <score>; Indifferent: <score>; Affectionate: <score>; Annoyed: <score>.","{""Affectionate"": 0, ""Annoyed"": 7, ""Indifferent"": 6, ""Remorseful"": 0}",eqbench_v2_fullscale_score,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
97,icicic2026_external_mini_comparison_v1,icicic2026_external_mini_comparison_v1,2026-04-27T02:07:22+00:00,deepseek/deepseek-v3.2,openrouter,openrouter,eq_bench_v2,eqbench_v2_q002,https://github.com/EQ-bench/EQ-Bench/blob/main_v2_4/data/eq_bench_v2_questions_171.json,MIT license in https://github.com/EQ-bench/EQ-Bench/blob/main_v2_4/LICENSE; curated from EQ-Bench v2 public question data.,"Your task is to predict the likely emotional responses of a character in this dialogue:

Robert: Claudia, you've always been the idealist. But let's be practical for once, shall we?
Claudia: Practicality, according to you, means bulldozing everything in sight.
Robert: It's called progress, Claudia. It's how the world works.
Claudia: Not my world, Robert.
Robert: Your world? You mean this...this sanctuary of yours?
Claudia: It's more than a sanctuary. It's a testament to our parents' love for nature.
Robert: Sentimentality won't pay the bills, Claudia.
Claudia: And money won't bring back the trees you've felled, Robert.
Robert: This isn't about trees, Claudia. It's about survival. My company's survival.
[End dialogue]

At the end of this dialogue, Claudia would feel...
Sympathetic
Incredulous
Intimidated
Defensive

Give each listed emotion an integer score from 0 to 10 for likely intensity. Return the answer field only as semicolon-separated scores in this exact order: Sympathetic: <score>; Incredulous: <score>; Intimidated: <score>; Defensive: <score>.","{""Defensive"": 7, ""Incredulous"": 8, ""Intimidated"": 3, ""Sympathetic"": 0}",eqbench_v2_fullscale_score,0.0,1.0,500,icicic_external_mini_comparison_v1,prompts/icicic/external_mini_response_schema.json,icicic_external_mini_response_v1,a566d87e320a00b9652b7065e03dfb9d4c3b67b6,"{""exclude"": true}",83cdfa2fc98ddd3c84da39c5f7abd6b8bd420f105326f67319a5abfd1f893a17,b05069e840fc9fe69adf43f19fda182f37c02afdc6939211f0c35fff35bcb222,8dbae5a5d2a392c1bd0b138f4021aa33c8a37e019aa513fb729e459bcd3881b5,179734cc5f6f0477195eb483a0a00fc4c481f634da7f000c06d6e44f56c235b2
